scenario_id,claim_family,truth_state,effect_size,raw_n,effective_n,cluster_count,family_count,models_per_family,family_correlation,family_imbalance,ability_spread,benchmark_count,measurement_noise,multiplicity,materiality,split,seed,generator_version,bootstrap_stability,external_validated,held_out,direction_consistent,transport_reversal,adversarial_case
POLICY_VALIDATION-THRESHOLD_PASS-920288,THRESHOLD_PASS,NULL,0.0,1000000,18,2,6,8,0.9,0.9,0.25,3,0.12,40,0.01,POLICY_VALIDATION,920288,student_t_v2.1,0.6,False,True,False,False,EXTREME_FAMILY_IMBALANCE
POLICY_VALIDATION-THRESHOLD_PASS-920289,THRESHOLD_PASS,SUPPORTED,0.035,500,18,8,6,8,0.9,0.9,0.25,3,0.12,40,0.01,POLICY_VALIDATION,920289,student_t_v2.2,0.65,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-THRESHOLD_PASS-920290,THRESHOLD_PASS,SUPPORTED,0.075,10000,18,8,10,8,0.2,0.9,0.25,3,0.12,40,0.01,POLICY_VALIDATION,920290,student_t_v2.3,0.7,True,False,True,False,TRANSPORT_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920291,THRESHOLD_PASS,NULL,0.0,1000000,54,8,10,1,0.2,0.9,0.25,3,0.12,40,0.01,POLICY_VALIDATION,920291,student_t_v2.1,0.75,True,True,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920292,THRESHOLD_PASS,SUPPORTED,0.035,500,54,8,10,1,0.6,0.9,0.25,3,0.12,1,0.01,POLICY_VALIDATION,920292,student_t_v2.2,0.8,False,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_VALIDATION-THRESHOLD_PASS-920293,THRESHOLD_PASS,SUPPORTED,0.075,10000,54,8,10,1,0.6,0.9,0.25,3,0.12,1,0.01,POLICY_VALIDATION,920293,student_t_v2.3,0.85,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_VALIDATION-THRESHOLD_PASS-920294,THRESHOLD_PASS,NULL,0.0,1000000,144,8,10,1,0.9,0.9,0.25,3,0.12,1,0.01,POLICY_VALIDATION,920294,student_t_v2.1,0.9,True,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_VALIDATION-THRESHOLD_PASS-920295,THRESHOLD_PASS,SUPPORTED,0.035,500,144,8,2,1,0.9,0.9,0.25,5,0.12,1,0.01,POLICY_VALIDATION,920295,student_t_v2.2,0.95,True,False,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_VALIDATION-THRESHOLD_PASS-920296,THRESHOLD_PASS,SUPPORTED,0.075,10000,144,24,2,1,0.2,0.9,0.25,5,0.12,1,0.01,POLICY_VALIDATION,920296,student_t_v2.3,0.6,False,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_VALIDATION-THRESHOLD_PASS-920297,THRESHOLD_PASS,NULL,0.0,1000000,18,24,2,1,0.2,0.0,0.25,5,0.12,1,0.01,POLICY_VALIDATION,920297,student_t_v2.1,0.65,True,True,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_VALIDATION-THRESHOLD_PASS-920298,THRESHOLD_PASS,SUPPORTED,0.035,500,18,24,2,1,0.6,0.0,0.25,5,0.18,1,0.01,POLICY_VALIDATION,920298,student_t_v2.2,0.7,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-THRESHOLD_PASS-920299,THRESHOLD_PASS,SUPPORTED,0.075,10000,18,24,2,1,0.6,0.0,0.25,5,0.18,1,0.01,POLICY_VALIDATION,920299,student_t_v2.3,0.75,True,True,True,False,TRANSPORT_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920300,THRESHOLD_PASS,NULL,0.0,1000000,54,24,4,1,0.9,0.0,0.25,5,0.18,1,0.01,POLICY_VALIDATION,920300,student_t_v2.1,0.8,False,False,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920301,THRESHOLD_PASS,SUPPORTED,0.035,500,54,24,4,1,0.9,0.0,0.25,5,0.18,1,0.01,POLICY_VALIDATION,920301,student_t_v2.2,0.85,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_VALIDATION-THRESHOLD_PASS-920302,THRESHOLD_PASS,SUPPORTED,0.075,10000,54,24,4,1,0.2,0.0,0.25,5,0.18,1,0.01,POLICY_VALIDATION,920302,student_t_v2.3,0.9,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_VALIDATION-THRESHOLD_PASS-920303,THRESHOLD_PASS,NULL,0.0,1000000,144,60,4,1,0.2,0.0,0.25,5,0.18,1,0.01,POLICY_VALIDATION,920303,student_t_v2.1,0.95,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_VALIDATION-THRESHOLD_PASS-920304,THRESHOLD_PASS,SUPPORTED,0.035,500,144,60,4,1,0.6,0.0,0.25,5,0.18,1,0.01,POLICY_VALIDATION,920304,student_t_v2.2,0.6,False,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_VALIDATION-THRESHOLD_PASS-920305,THRESHOLD_PASS,SUPPORTED,0.075,10000,144,60,6,1,0.6,0.0,0.25,5,0.18,12,0.01,POLICY_VALIDATION,920305,student_t_v2.3,0.65,True,False,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_VALIDATION-THRESHOLD_PASS-920306,THRESHOLD_PASS,NULL,0.0,1000000,18,60,6,1,0.9,0.0,0.25,1,0.18,12,0.01,POLICY_VALIDATION,920306,student_t_v2.1,0.7,True,True,False,False,EXTREME_FAMILY_IMBALANCE
POLICY_VALIDATION-THRESHOLD_PASS-920307,THRESHOLD_PASS,SUPPORTED,0.035,500,18,60,6,1,0.9,0.0,0.25,1,0.18,12,0.01,POLICY_VALIDATION,920307,student_t_v2.2,0.75,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-THRESHOLD_PASS-920308,THRESHOLD_PASS,SUPPORTED,0.075,10000,18,60,6,3,0.2,0.0,0.25,1,0.18,12,0.01,POLICY_VALIDATION,920308,student_t_v2.3,0.8,False,True,True,False,TRANSPORT_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920309,THRESHOLD_PASS,NULL,0.0,1000000,54,60,6,3,0.2,0.0,0.03,1,0.18,12,0.01,POLICY_VALIDATION,920309,student_t_v2.1,0.85,True,True,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920310,THRESHOLD_PASS,SUPPORTED,0.035,500,54,2,10,3,0.6,0.0,0.03,1,0.18,12,0.01,POLICY_VALIDATION,920310,student_t_v2.2,0.9,True,False,True,False,VERY_HIGH_MULTIPLICITY
POLICY_VALIDATION-THRESHOLD_PASS-920311,THRESHOLD_PASS,SUPPORTED,0.075,10000,54,2,10,3,0.6,0.0,0.03,1,0.18,12,0.01,POLICY_VALIDATION,920311,student_t_v2.3,0.95,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_VALIDATION-THRESHOLD_PASS-920312,THRESHOLD_PASS,NULL,0.0,1000000,144,2,10,3,0.9,0.0,0.03,1,0.18,12,0.01,POLICY_VALIDATION,920312,student_t_v2.1,0.6,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_VALIDATION-THRESHOLD_PASS-920313,THRESHOLD_PASS,SUPPORTED,0.035,500,144,2,10,3,0.9,0.0,0.03,1,0.18,12,0.01,POLICY_VALIDATION,920313,student_t_v2.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_VALIDATION-THRESHOLD_PASS-920314,THRESHOLD_PASS,SUPPORTED,0.075,10000,144,2,10,3,0.2,0.0,0.03,1,0.18,12,0.01,POLICY_VALIDATION,920314,student_t_v2.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_VALIDATION-THRESHOLD_PASS-920315,THRESHOLD_PASS,NULL,0.0,1000000,18,2,2,3,0.2,0.0,0.03,1,0.18,12,0.01,POLICY_VALIDATION,920315,student_t_v2.1,0.75,True,False,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_VALIDATION-THRESHOLD_PASS-920316,THRESHOLD_PASS,SUPPORTED,0.035,500,18,2,2,3,0.6,0.5,0.03,1,0.18,12,0.01,POLICY_VALIDATION,920316,student_t_v2.2,0.8,False,True,True,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-THRESHOLD_PASS-920317,THRESHOLD_PASS,SUPPORTED,0.075,10000,18,8,2,3,0.6,0.5,0.03,3,0.18,12,0.01,POLICY_VALIDATION,920317,student_t_v2.3,0.85,True,True,True,False,TRANSPORT_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920318,THRESHOLD_PASS,NULL,0.0,1000000,54,8,2,3,0.9,0.5,0.03,3,0.18,40,0.01,POLICY_VALIDATION,920318,student_t_v2.1,0.9,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920319,THRESHOLD_PASS,SUPPORTED,0.035,500,54,8,2,3,0.9,0.5,0.03,3,0.18,40,0.01,POLICY_VALIDATION,920319,student_t_v2.2,0.95,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_VALIDATION-THRESHOLD_PASS-920320,THRESHOLD_PASS,SUPPORTED,0.075,10000,54,8,4,3,0.2,0.5,0.03,3,0.18,40,0.01,POLICY_VALIDATION,920320,student_t_v2.3,0.6,False,False,True,False,NEARLY_TIED_TOP_K
POLICY_VALIDATION-THRESHOLD_PASS-920321,THRESHOLD_PASS,NULL,0.0,1000000,144,8,4,3,0.2,0.5,0.03,3,0.18,40,0.01,POLICY_VALIDATION,920321,student_t_v2.1,0.65,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_VALIDATION-THRESHOLD_PASS-920322,THRESHOLD_PASS,SUPPORTED,0.035,500,144,8,4,3,0.6,0.5,0.03,3,0.18,40,0.01,POLICY_VALIDATION,920322,student_t_v2.2,0.7,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_VALIDATION-THRESHOLD_PASS-920323,THRESHOLD_PASS,SUPPORTED,0.075,10000,144,8,4,3,0.6,0.5,0.03,3,0.18,40,0.01,POLICY_VALIDATION,920323,student_t_v2.3,0.75,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_VALIDATION-THRESHOLD_PASS-920324,THRESHOLD_PASS,NULL,0.0,1000000,18,24,4,3,0.9,0.5,0.03,3,0.18,40,0.01,POLICY_VALIDATION,920324,student_t_v2.1,0.8,False,True,False,False,EXTREME_FAMILY_IMBALANCE
POLICY_VALIDATION-THRESHOLD_PASS-920325,THRESHOLD_PASS,SUPPORTED,0.035,500,18,24,6,8,0.9,0.5,0.03,3,0.18,40,0.01,POLICY_VALIDATION,920325,student_t_v2.2,0.85,True,False,True,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-THRESHOLD_PASS-920326,THRESHOLD_PASS,SUPPORTED,0.075,10000,18,24,6,8,0.2,0.5,0.03,3,0.18,40,0.01,POLICY_VALIDATION,920326,student_t_v2.3,0.9,True,True,True,False,TRANSPORT_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920327,THRESHOLD_PASS,NULL,0.0,1000000,54,24,6,8,0.2,0.5,0.03,3,0.08,40,0.01,POLICY_VALIDATION,920327,student_t_v2.1,0.95,True,True,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920328,THRESHOLD_PASS,SUPPORTED,0.035,500,54,24,6,8,0.6,0.5,0.03,5,0.08,40,0.01,POLICY_VALIDATION,920328,student_t_v2.2,0.6,False,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_VALIDATION-THRESHOLD_PASS-920329,THRESHOLD_PASS,SUPPORTED,0.075,10000,54,24,6,8,0.6,0.5,0.03,5,0.08,40,0.01,POLICY_VALIDATION,920329,student_t_v2.3,0.65,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_VALIDATION-THRESHOLD_PASS-920330,THRESHOLD_PASS,NULL,0.0,1000000,144,24,10,8,0.9,0.5,0.03,5,0.08,40,0.01,POLICY_VALIDATION,920330,student_t_v2.1,0.7,True,False,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_VALIDATION-THRESHOLD_PASS-920331,THRESHOLD_PASS,SUPPORTED,0.035,500,144,60,10,8,0.9,0.5,0.03,5,0.08,1,0.01,POLICY_VALIDATION,920331,student_t_v2.2,0.75,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_VALIDATION-THRESHOLD_PASS-920332,THRESHOLD_PASS,SUPPORTED,0.075,10000,144,60,10,8,0.2,0.5,0.1,5,0.08,1,0.01,POLICY_VALIDATION,920332,student_t_v2.3,0.8,False,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_VALIDATION-THRESHOLD_PASS-920333,THRESHOLD_PASS,NULL,0.0,1000000,18,60,10,8,0.2,0.5,0.1,5,0.08,1,0.01,POLICY_VALIDATION,920333,student_t_v2.1,0.85,True,True,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_VALIDATION-THRESHOLD_PASS-920334,THRESHOLD_PASS,SUPPORTED,0.035,500,18,60,10,8,0.6,0.5,0.1,5,0.08,1,0.01,POLICY_VALIDATION,920334,student_t_v2.2,0.9,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-THRESHOLD_PASS-920335,THRESHOLD_PASS,SUPPORTED,0.075,10000,18,60,2,8,0.6,0.9,0.1,5,0.08,1,0.01,POLICY_VALIDATION,920335,student_t_v2.3,0.95,True,False,True,False,TRANSPORT_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920336,THRESHOLD_PASS,NULL,0.0,1000000,54,60,2,8,0.9,0.9,0.1,5,0.08,1,0.01,POLICY_VALIDATION,920336,student_t_v2.1,0.6,False,True,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920337,THRESHOLD_PASS,SUPPORTED,0.035,500,54,60,2,8,0.9,0.9,0.1,5,0.08,1,0.01,POLICY_VALIDATION,920337,student_t_v2.2,0.65,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_VALIDATION-THRESHOLD_PASS-920338,THRESHOLD_PASS,SUPPORTED,0.075,10000,54,2,2,8,0.2,0.9,0.1,5,0.08,1,0.01,POLICY_VALIDATION,920338,student_t_v2.3,0.7,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_VALIDATION-THRESHOLD_PASS-920339,THRESHOLD_PASS,NULL,0.0,1000000,144,2,2,8,0.2,0.9,0.1,1,0.08,1,0.01,POLICY_VALIDATION,920339,student_t_v2.1,0.75,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_VALIDATION-THRESHOLD_PASS-920340,THRESHOLD_PASS,SUPPORTED,0.035,500,144,2,4,8,0.6,0.9,0.1,1,0.08,1,0.01,POLICY_VALIDATION,920340,student_t_v2.2,0.8,False,False,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_VALIDATION-THRESHOLD_PASS-920341,THRESHOLD_PASS,SUPPORTED,0.075,10000,144,2,4,8,0.6,0.9,0.1,1,0.08,1,0.01,POLICY_VALIDATION,920341,student_t_v2.3,0.85,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_VALIDATION-THRESHOLD_PASS-920342,THRESHOLD_PASS,NULL,0.0,1000000,18,2,4,1,0.9,0.9,0.1,1,0.08,1,0.01,POLICY_VALIDATION,920342,student_t_v2.1,0.9,True,True,False,False,EXTREME_FAMILY_IMBALANCE
POLICY_VALIDATION-THRESHOLD_PASS-920343,THRESHOLD_PASS,SUPPORTED,0.035,500,18,2,4,1,0.9,0.9,0.1,1,0.08,1,0.01,POLICY_VALIDATION,920343,student_t_v2.2,0.95,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-THRESHOLD_PASS-920344,THRESHOLD_PASS,SUPPORTED,0.075,10000,18,2,4,1,0.2,0.9,0.1,1,0.08,12,0.01,POLICY_VALIDATION,920344,student_t_v2.3,0.6,False,True,True,False,TRANSPORT_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920345,THRESHOLD_PASS,NULL,0.0,1000000,54,8,6,1,0.2,0.9,0.1,1,0.08,12,0.01,POLICY_VALIDATION,920345,student_t_v2.1,0.65,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920346,THRESHOLD_PASS,SUPPORTED,0.035,500,54,8,6,1,0.6,0.9,0.1,1,0.08,12,0.01,POLICY_VALIDATION,920346,student_t_v2.2,0.7,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_VALIDATION-THRESHOLD_PASS-920347,THRESHOLD_PASS,SUPPORTED,0.075,10000,54,8,6,1,0.6,0.9,0.1,1,0.08,12,0.01,POLICY_VALIDATION,920347,student_t_v2.3,0.75,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_VALIDATION-THRESHOLD_PASS-920348,THRESHOLD_PASS,NULL,0.0,1000000,144,8,6,1,0.9,0.9,0.1,1,0.08,12,0.01,POLICY_VALIDATION,920348,student_t_v2.1,0.8,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_VALIDATION-THRESHOLD_PASS-920349,THRESHOLD_PASS,SUPPORTED,0.035,500,144,8,6,1,0.9,0.9,0.1,1,0.08,12,0.01,POLICY_VALIDATION,920349,student_t_v2.2,0.85,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_VALIDATION-THRESHOLD_PASS-920350,THRESHOLD_PASS,SUPPORTED,0.075,10000,144,8,10,1,0.2,0.9,0.1,3,0.08,12,0.01,POLICY_VALIDATION,920350,student_t_v2.3,0.9,True,False,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_VALIDATION-THRESHOLD_PASS-920351,THRESHOLD_PASS,NULL,0.0,1000000,18,8,10,1,0.2,0.9,0.1,3,0.08,12,0.01,POLICY_VALIDATION,920351,student_t_v2.1,0.95,True,True,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_VALIDATION-THRESHOLD_PASS-920352,THRESHOLD_PASS,SUPPORTED,0.035,500,18,24,10,1,0.6,0.9,0.1,3,0.08,12,0.01,POLICY_VALIDATION,920352,student_t_v2.2,0.6,False,True,True,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-THRESHOLD_PASS-920353,THRESHOLD_PASS,SUPPORTED,0.075,10000,18,24,10,1,0.6,0.9,0.1,3,0.08,12,0.01,POLICY_VALIDATION,920353,student_t_v2.3,0.65,True,True,True,False,TRANSPORT_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920354,THRESHOLD_PASS,NULL,0.0,1000000,54,24,10,1,0.9,0.0,0.1,3,0.08,12,0.01,POLICY_VALIDATION,920354,student_t_v2.1,0.7,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_VALIDATION-THRESHOLD_PASS-920355,THRESHOLD_PASS,SUPPORTED,0.035,500,54,24,2,1,0.9,0.0,0.25,3,0.08,12,0.01,POLICY_VALIDATION,920355,student_t_v2.2,0.75,True,False,True,False,VERY_HIGH_MULTIPLICITY
POLICY_VALIDATION-THRESHOLD_PASS-920356,THRESHOLD_PASS,SUPPORTED,0.075,10000,54,24,2,1,0.2,0.0,0.25,3,0.12,12,0.01,POLICY_VALIDATION,920356,student_t_v2.3,0.8,False,True,True,False,NEARLY_TIED_TOP_K
POLICY_VALIDATION-THRESHOLD_PASS-920357,THRESHOLD_PASS,NULL,0.0,1000000,144,24,2,1,0.2,0.0,0.25,3,0.12,40,0.01,POLICY_VALIDATION,920357,student_t_v2.1,0.85,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_VALIDATION-THRESHOLD_PASS-920358,THRESHOLD_PASS,SUPPORTED,0.035,500,144,24,2,1,0.6,0.0,0.25,3,0.12,40,0.01,POLICY_VALIDATION,920358,student_t_v2.2,0.9,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_VALIDATION-THRESHOLD_PASS-920359,THRESHOLD_PASS,SUPPORTED,0.075,10000,144,60,2,3,0.6,0.0,0.25,3,0.12,40,0.01,POLICY_VALIDATION,920359,student_t_v2.3,0.95,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920360,ITEM_DIAGNOSTICS,NULL,0.0,500,18,60,4,1,0.2,0.0,0.03,1,0.08,1,0.01,POLICY_VALIDATION,920360,student_t_v2.1,0.6,False,False,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920361,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,18,60,4,1,0.2,0.0,0.03,1,0.08,1,0.01,POLICY_VALIDATION,920361,student_t_v2.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920362,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,18,60,4,1,0.6,0.0,0.03,1,0.08,1,0.01,POLICY_VALIDATION,920362,student_t_v2.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920363,ITEM_DIAGNOSTICS,NULL,0.0,500,54,60,4,1,0.6,0.0,0.03,1,0.08,1,0.01,POLICY_VALIDATION,920363,student_t_v2.1,0.75,True,True,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920364,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,54,60,4,1,0.9,0.0,0.03,1,0.08,1,0.01,POLICY_VALIDATION,920364,student_t_v2.2,0.8,False,True,True,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920365,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,54,60,6,1,0.9,0.0,0.03,1,0.08,1,0.01,POLICY_VALIDATION,920365,student_t_v2.3,0.85,True,False,True,False,TRANSPORT_REVERSAL
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920366,ITEM_DIAGNOSTICS,NULL,0.0,500,144,60,6,1,0.2,0.0,0.03,1,0.08,1,0.01,POLICY_VALIDATION,920366,student_t_v2.1,0.9,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920367,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,144,2,6,1,0.2,0.0,0.03,1,0.08,1,0.01,POLICY_VALIDATION,920367,student_t_v2.2,0.95,True,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920368,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,144,2,6,1,0.6,0.0,0.03,1,0.08,1,0.01,POLICY_VALIDATION,920368,student_t_v2.3,0.6,False,True,True,False,NEARLY_TIED_TOP_K
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920369,ITEM_DIAGNOSTICS,NULL,0.0,500,18,2,6,1,0.6,0.0,0.03,1,0.08,1,0.01,POLICY_VALIDATION,920369,student_t_v2.1,0.65,True,True,True,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920370,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,18,2,10,1,0.9,0.0,0.03,1,0.08,1,0.01,POLICY_VALIDATION,920370,student_t_v2.2,0.7,True,False,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920371,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,18,2,10,1,0.9,0.0,0.03,3,0.08,1,0.01,POLICY_VALIDATION,920371,student_t_v2.3,0.75,True,True,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920372,ITEM_DIAGNOSTICS,NULL,0.0,500,54,2,10,1,0.2,0.0,0.03,3,0.08,1,0.01,POLICY_VALIDATION,920372,student_t_v2.1,0.8,False,True,False,False,EXTREME_FAMILY_IMBALANCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920373,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,54,2,10,1,0.2,0.0,0.03,3,0.08,12,0.01,POLICY_VALIDATION,920373,student_t_v2.2,0.85,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920374,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,54,8,10,1,0.6,0.0,0.03,3,0.08,12,0.01,POLICY_VALIDATION,920374,student_t_v2.3,0.9,True,True,True,False,TRANSPORT_REVERSAL
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920375,ITEM_DIAGNOSTICS,NULL,0.0,500,144,8,2,1,0.6,0.0,0.03,3,0.08,12,0.01,POLICY_VALIDATION,920375,student_t_v2.1,0.95,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920376,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,144,8,2,1,0.9,0.0,0.03,3,0.08,12,0.01,POLICY_VALIDATION,920376,student_t_v2.2,0.6,False,True,True,False,VERY_HIGH_MULTIPLICITY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920377,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,144,8,2,3,0.9,0.0,0.03,3,0.08,12,0.01,POLICY_VALIDATION,920377,student_t_v2.3,0.65,True,True,True,False,NEARLY_TIED_TOP_K
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920378,ITEM_DIAGNOSTICS,NULL,0.0,500,18,8,2,3,0.2,0.0,0.03,3,0.08,12,0.01,POLICY_VALIDATION,920378,student_t_v2.1,0.7,True,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920379,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,18,8,2,3,0.2,0.5,0.03,3,0.08,12,0.01,POLICY_VALIDATION,920379,student_t_v2.2,0.75,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920380,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,18,8,4,3,0.6,0.5,0.03,3,0.08,12,0.01,POLICY_VALIDATION,920380,student_t_v2.3,0.8,False,False,True,False,LARGE_EFFECT_SMALL_PANEL
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920381,ITEM_DIAGNOSTICS,NULL,0.0,500,54,24,4,3,0.6,0.5,0.03,3,0.08,12,0.01,POLICY_VALIDATION,920381,student_t_v2.1,0.85,True,True,True,False,EXTREME_FAMILY_IMBALANCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920382,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,54,24,4,3,0.9,0.5,0.03,5,0.08,12,0.01,POLICY_VALIDATION,920382,student_t_v2.2,0.9,True,True,True,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920383,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,54,24,4,3,0.9,0.5,0.1,5,0.08,12,0.01,POLICY_VALIDATION,920383,student_t_v2.3,0.95,True,True,True,False,TRANSPORT_REVERSAL
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920384,ITEM_DIAGNOSTICS,NULL,0.0,500,144,24,4,3,0.2,0.5,0.1,5,0.08,12,0.01,POLICY_VALIDATION,920384,student_t_v2.1,0.6,False,True,False,False,BENCHMARK_SPECIFIC_REVERSAL
