replicate,model_id,model_family,family_balanced_rank,aggregate_subject_accuracy
319,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
319,google/gemma-2-9b,gemma,6.0,0.7213434388300994
319,meta/llama-3.3-70b-instruct-turbo,llama,3.0,0.790602761302675
319,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
319,allenai/olmo-7b,olmo,10.0,0.2946516964096742
319,microsoft/phi-3-medium-4k-instruct,phi,4.0,0.774517567943956
319,qwen/qwen1.5-14b,qwen,7.0,0.6864380513233806
319,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
320,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
320,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
320,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
320,google/gemma-2-27b,gemma,3.0,0.7570433943977638
320,meta/llama-3.1-405b-instruct-turbo,llama,1.0,0.8453174958174847
320,mistralai/mixtral-8x7b-32kseqlen,mistral,6.0,0.7172533474856093
320,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
320,microsoft/phi-2,phi,9.0,0.5842493973299887
320,qwen/qwen1.5-7b,qwen,8.0,0.6257777441280399
320,01-ai/yi-34b,yi,2.0,0.7623282062667585
321,snowflake/snowflake-arctic-instruct,arctic,9.0,0.676569761285256
321,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
321,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
321,google/gemma-2-9b,gemma,7.0,0.7213434388300994
321,meta/llama-3.1-70b-instruct-turbo,llama,2.0,0.8010355128348475
321,mistralai/mixtral-8x7b-32kseqlen,mistral,8.0,0.7172533474856093
321,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
321,microsoft/phi-3-small-8k-instruct,phi,5.0,0.7567775597029733
321,qwen/qwen1.5-110b-chat,qwen,3.0,0.767842526875325
321,01-ai/yi-34b,yi,4.0,0.7623282062667585
322,snowflake/snowflake-arctic-instruct,arctic,4.0,0.676569761285256
322,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
322,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
322,google/gemma-7b,gemma,5.0,0.6611956672419421
322,meta/llama-3.2-11b-vision-instruct-turbo,llama,9.0,0.5650818312394074
322,mistralai/mistral-7b-v0.1,mistral,8.0,0.5657513230766065
322,allenai/olmo-7b,olmo,10.0,0.2946516964096742
322,microsoft/phi-3-small-8k-instruct,phi,2.0,0.7567775597029733
322,qwen/qwen1.5-7b,qwen,7.0,0.6257777441280399
322,01-ai/yi-6b,yi,6.0,0.6400594608704304
323,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
323,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
323,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
323,google/gemma-2-27b,gemma,3.0,0.7570433943977638
323,meta/llama-3-8b,llama,7.0,0.6676368046780581
323,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
323,allenai/olmo-7b,olmo,10.0,0.2946516964096742
323,microsoft/phi-3-small-8k-instruct,phi,4.0,0.7567775597029733
323,qwen/qwen2.5-72b-instruct-turbo,qwen,2.0,0.8337220858502318
323,01-ai/yi-6b,yi,8.0,0.6400594608704304
324,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
324,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
324,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
324,google/gemma-7b,gemma,8.0,0.6611956672419421
324,meta/llama-3.3-70b-instruct-turbo,llama,3.0,0.790602761302675
324,mistralai/open-mistral-nemo-2407,mistral,9.0,0.6532946316803779
324,allenai/olmo-7b,olmo,10.0,0.2946516964096742
324,microsoft/phi-3-medium-4k-instruct,phi,4.0,0.774517567943956
324,qwen/qwen2.5-72b-instruct-turbo,qwen,2.0,0.8337220858502318
324,01-ai/yi-34b,yi,5.0,0.7623282062667585
325,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
325,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
325,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
325,google/gemma-2-9b,gemma,4.0,0.7213434388300994
325,meta/llama-2-7b,llama,10.0,0.4581089294358622
325,mistralai/mistral-7b-v0.1,mistral,8.0,0.5657513230766065
325,allenai/olmo-1.7-7b,olmo,9.0,0.5376719988127453
325,microsoft/phi-2,phi,7.0,0.5842493973299887
325,qwen/qwen1.5-72b,qwen,2.0,0.7739168514623904
325,01-ai/yi-6b,yi,6.0,0.6400594608704304
326,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
326,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
326,deepseek-ai/deepseek-llm-67b-chat,deepseek,6.0,0.725042055452075
326,google/gemma-7b,gemma,9.0,0.6611956672419421
326,meta/llama-3-8b,llama,8.0,0.6676368046780581
326,mistralai/mixtral-8x22b,mistral,3.0,0.7781994679340385
326,allenai/olmo-7b,olmo,10.0,0.2946516964096742
326,microsoft/phi-3-medium-4k-instruct,phi,4.0,0.774517567943956
326,qwen/qwen2-72b-instruct,qwen,1.0,0.8235031827495974
326,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
327,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
327,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
327,deepseek-ai/deepseek-llm-67b-chat,deepseek,6.0,0.725042055452075
327,google/gemma-7b,gemma,9.0,0.6611956672419421
327,meta/llama-3.2-90b-vision-instruct-turbo,llama,1.0,0.8026595003973722
327,mistralai/mixtral-8x7b-32kseqlen,mistral,7.0,0.7172533474856093
327,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
327,microsoft/phi-3-small-8k-instruct,phi,4.0,0.7567775597029733
327,qwen/qwen1.5-110b-chat,qwen,3.0,0.767842526875325
327,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
328,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
328,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
328,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
328,google/gemma-2-9b,gemma,6.0,0.7213434388300994
328,meta/llama-3-8b,llama,8.0,0.6676368046780581
328,mistralai/open-mistral-nemo-2407,mistral,9.0,0.6532946316803779
328,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
328,microsoft/phi-3-small-8k-instruct,phi,3.0,0.7567775597029733
328,qwen/qwen2-72b-instruct,qwen,1.0,0.8235031827495974
328,01-ai/yi-34b,yi,2.0,0.7623282062667585
329,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
329,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
329,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
329,google/gemma-7b,gemma,7.0,0.6611956672419421
329,meta/llama-3.1-405b-instruct-turbo,llama,2.0,0.8453174958174847
329,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
329,allenai/olmo-7b,olmo,10.0,0.2946516964096742
329,microsoft/phi-2,phi,8.0,0.5842493973299887
329,qwen/qwen1.5-110b-chat,qwen,4.0,0.767842526875325
329,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
330,snowflake/snowflake-arctic-instruct,arctic,9.0,0.676569761285256
330,databricks/dbrx-instruct,dbrx,8.0,0.7410120567563482
330,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
330,google/gemma-2-27b,gemma,7.0,0.7570433943977638
330,meta/llama-3.3-70b-instruct-turbo,llama,4.0,0.790602761302675
330,mistralai/mixtral-8x22b,mistral,5.0,0.7781994679340385
330,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
330,microsoft/phi-3-medium-4k-instruct,phi,6.0,0.774517567943956
330,qwen/qwen2.5-72b-instruct-turbo,qwen,2.0,0.8337220858502318
330,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
331,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
331,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
331,deepseek-ai/deepseek-llm-67b-chat,deepseek,6.0,0.725042055452075
331,google/gemma-7b,gemma,9.0,0.6611956672419421
331,meta/llama-3.3-70b-instruct-turbo,llama,1.0,0.790602761302675
331,mistralai/mixtral-8x7b-32kseqlen,mistral,7.0,0.7172533474856093
331,allenai/olmo-7b,olmo,10.0,0.2946516964096742
331,microsoft/phi-3-medium-4k-instruct,phi,2.0,0.774517567943956
331,qwen/qwen1.5-72b,qwen,3.0,0.7739168514623904
331,01-ai/yi-34b,yi,4.0,0.7623282062667585
332,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
332,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
332,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
332,google/gemma-2-9b,gemma,5.0,0.7213434388300994
332,meta/llama-2-13b,llama,9.0,0.5541548609350062
332,mistralai/mixtral-8x7b-32kseqlen,mistral,6.0,0.7172533474856093
332,allenai/olmo-7b,olmo,10.0,0.2946516964096742
332,microsoft/phi-2,phi,8.0,0.5842493973299887
332,qwen/qwen1.5-110b-chat,qwen,3.0,0.767842526875325
332,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
333,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
333,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
333,deepseek-ai/deepseek-llm-67b-chat,deepseek,5.0,0.725042055452075
333,google/gemma-2-27b,gemma,3.0,0.7570433943977638
333,meta/llama-3.3-70b-instruct-turbo,llama,2.0,0.790602761302675
333,mistralai/mixtral-8x7b-32kseqlen,mistral,6.0,0.7172533474856093
333,allenai/olmo-7b,olmo,10.0,0.2946516964096742
333,microsoft/phi-2,phi,9.0,0.5842493973299887
333,qwen/qwen2.5-72b-instruct-turbo,qwen,1.0,0.8337220858502318
333,01-ai/yi-6b,yi,8.0,0.6400594608704304
334,snowflake/snowflake-arctic-instruct,arctic,9.0,0.676569761285256
334,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
334,deepseek-ai/deepseek-llm-67b-chat,deepseek,7.0,0.725042055452075
334,google/gemma-2-9b,gemma,8.0,0.7213434388300994
334,meta/llama-3.3-70b-instruct-turbo,llama,2.0,0.790602761302675
334,mistralai/mixtral-8x22b,mistral,3.0,0.7781994679340385
334,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
334,microsoft/phi-3-small-8k-instruct,phi,5.0,0.7567775597029733
334,qwen/qwen1.5-110b-chat,qwen,4.0,0.767842526875325
334,01-ai/yi-large-preview,yi,1.0,0.7932309410233613
335,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
335,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
335,deepseek-ai/deepseek-llm-67b-chat,deepseek,4.0,0.725042055452075
335,google/gemma-2-9b,gemma,5.0,0.7213434388300994
335,meta/llama-2-13b,llama,9.0,0.5541548609350062
335,mistralai/mixtral-8x7b-32kseqlen,mistral,6.0,0.7172533474856093
335,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
335,microsoft/phi-3-small-8k-instruct,phi,2.0,0.7567775597029733
335,qwen/qwen1.5-72b,qwen,1.0,0.7739168514623904
335,01-ai/yi-6b,yi,8.0,0.6400594608704304
336,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
336,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
336,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
336,google/gemma-7b,gemma,8.0,0.6611956672419421
336,meta/llama-3.1-70b-instruct-turbo,llama,2.0,0.8010355128348475
336,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
336,allenai/olmo-7b,olmo,10.0,0.2946516964096742
336,microsoft/phi-3-medium-4k-instruct,phi,3.0,0.774517567943956
336,qwen/qwen1.5-32b,qwen,5.0,0.7443285147738198
336,01-ai/yi-34b,yi,4.0,0.7623282062667585
337,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
337,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
337,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
337,google/gemma-2-9b,gemma,7.0,0.7213434388300994
337,meta/llama-3.2-90b-vision-instruct-turbo,llama,2.0,0.8026595003973722
337,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
337,allenai/olmo-7b,olmo,10.0,0.2946516964096742
337,microsoft/phi-3-medium-4k-instruct,phi,4.0,0.774517567943956
337,qwen/qwen1.5-72b,qwen,5.0,0.7739168514623904
337,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
338,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
338,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
338,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
338,google/gemma-2-27b,gemma,4.0,0.7570433943977638
338,meta/llama-3-70b,llama,2.0,0.7933654187607483
338,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
338,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
338,microsoft/phi-3-small-8k-instruct,phi,5.0,0.7567775597029733
338,qwen/qwen1.5-14b,qwen,7.0,0.6864380513233806
338,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
339,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
339,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
339,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
339,google/gemma-2-9b,gemma,5.0,0.7213434388300994
339,meta/llama-2-7b,llama,10.0,0.4581089294358622
339,mistralai/mistral-7b-instruct-v0.3,mistral,7.0,0.5991250371958482
339,allenai/olmo-1.7-7b,olmo,9.0,0.5376719988127453
339,microsoft/phi-2,phi,8.0,0.5842493973299887
339,qwen/qwen2-72b-instruct,qwen,2.0,0.8235031827495974
339,01-ai/yi-34b,yi,3.0,0.7623282062667585
340,snowflake/snowflake-arctic-instruct,arctic,9.0,0.676569761285256
340,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
340,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
340,google/gemma-2-9b,gemma,6.0,0.7213434388300994
340,meta/llama-2-70b,llama,8.0,0.6954627064646919
340,mistralai/mixtral-8x7b-32kseqlen,mistral,7.0,0.7172533474856093
340,allenai/olmo-7b,olmo,10.0,0.2946516964096742
340,microsoft/phi-3-medium-4k-instruct,phi,4.0,0.774517567943956
340,qwen/qwen2.5-72b-instruct-turbo,qwen,2.0,0.8337220858502318
340,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
341,snowflake/snowflake-arctic-instruct,arctic,9.0,0.676569761285256
341,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
341,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
341,google/gemma-2-9b,gemma,7.0,0.7213434388300994
341,meta/llama-3.1-70b-instruct-turbo,llama,2.0,0.8010355128348475
341,mistralai/mixtral-8x22b,mistral,4.0,0.7781994679340385
341,allenai/olmo-7b,olmo,10.0,0.2946516964096742
341,microsoft/phi-3-medium-4k-instruct,phi,5.0,0.774517567943956
341,qwen/qwen1.5-14b,qwen,8.0,0.6864380513233806
341,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
342,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
342,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
342,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
342,google/gemma-7b,gemma,7.0,0.6611956672419421
342,meta/llama-2-7b,llama,9.0,0.4581089294358622
342,mistralai/mistral-7b-v0.1,mistral,8.0,0.5657513230766065
342,allenai/olmo-7b,olmo,10.0,0.2946516964096742
342,microsoft/phi-3-medium-4k-instruct,phi,3.0,0.774517567943956
342,qwen/qwen1.5-72b,qwen,4.0,0.7739168514623904
342,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
343,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
343,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
343,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
343,google/gemma-2-9b,gemma,5.0,0.7213434388300994
343,meta/llama-3-8b,llama,7.0,0.6676368046780581
343,mistralai/mistral-7b-instruct-v0.3,mistral,8.0,0.5991250371958482
343,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
343,microsoft/phi-2,phi,9.0,0.5842493973299887
343,qwen/qwen2-72b-instruct,qwen,2.0,0.8235031827495974
343,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
344,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
344,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
344,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
344,google/gemma-2-9b,gemma,7.0,0.7213434388300994
344,meta/llama-3.2-90b-vision-instruct-turbo,llama,2.0,0.8026595003973722
344,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
344,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
344,microsoft/phi-3-medium-4k-instruct,phi,4.0,0.774517567943956
344,qwen/qwen1.5-110b-chat,qwen,5.0,0.767842526875325
344,01-ai/yi-large-preview,yi,3.0,0.7932309410233613
345,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
345,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
345,deepseek-ai/deepseek-llm-67b-chat,deepseek,6.0,0.725042055452075
345,google/gemma-2-27b,gemma,2.0,0.7570433943977638
345,meta/llama-2-70b,llama,7.0,0.6954627064646919
345,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
345,allenai/olmo-7b,olmo,10.0,0.2946516964096742
345,microsoft/phi-3-small-8k-instruct,phi,3.0,0.7567775597029733
345,qwen/qwen1.5-32b,qwen,4.0,0.7443285147738198
345,01-ai/yi-34b,yi,1.0,0.7623282062667585
346,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
346,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
346,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
346,google/gemma-2-9b,gemma,7.0,0.7213434388300994
346,meta/llama-3.2-90b-vision-instruct-turbo,llama,3.0,0.8026595003973722
346,mistralai/open-mistral-nemo-2407,mistral,9.0,0.6532946316803779
346,allenai/olmo-7b,olmo,10.0,0.2946516964096742
346,microsoft/phi-3-small-8k-instruct,phi,5.0,0.7567775597029733
346,qwen/qwen2-72b-instruct,qwen,2.0,0.8235031827495974
346,01-ai/yi-large-preview,yi,4.0,0.7932309410233613
347,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
347,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
347,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
347,google/gemma-2-27b,gemma,4.0,0.7570433943977638
347,meta/llama-2-13b,llama,9.0,0.5541548609350062
347,mistralai/open-mistral-nemo-2407,mistral,7.0,0.6532946316803779
347,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
347,microsoft/phi-3-medium-4k-instruct,phi,2.0,0.774517567943956
347,qwen/qwen1.5-110b-chat,qwen,3.0,0.767842526875325
347,01-ai/yi-6b,yi,8.0,0.6400594608704304
348,snowflake/snowflake-arctic-instruct,arctic,6.0,0.676569761285256
348,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
348,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
348,google/gemma-2-9b,gemma,5.0,0.7213434388300994
348,meta/llama-3.1-70b-instruct-turbo,llama,3.0,0.8010355128348475
348,mistralai/open-mistral-nemo-2407,mistral,7.0,0.6532946316803779
348,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
348,microsoft/phi-2,phi,9.0,0.5842493973299887
348,qwen/qwen2-72b-instruct,qwen,2.0,0.8235031827495974
348,01-ai/yi-6b,yi,8.0,0.6400594608704304
349,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
349,databricks/dbrx-instruct,dbrx,4.0,0.7410120567563482
349,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
349,google/gemma-7b,gemma,6.0,0.6611956672419421
349,meta/llama-2-7b,llama,9.0,0.4581089294358622
349,mistralai/mixtral-8x22b,mistral,3.0,0.7781994679340385
349,allenai/olmo-7b,olmo,10.0,0.2946516964096742
349,microsoft/phi-2,phi,8.0,0.5842493973299887
349,qwen/qwen2.5-72b-instruct-turbo,qwen,2.0,0.8337220858502318
349,01-ai/yi-6b,yi,7.0,0.6400594608704304
350,snowflake/snowflake-arctic-instruct,arctic,5.0,0.676569761285256
350,databricks/dbrx-instruct,dbrx,3.0,0.7410120567563482
350,deepseek-ai/deepseek-llm-67b-chat,deepseek,4.0,0.725042055452075
350,google/gemma-7b,gemma,6.0,0.6611956672419421
350,meta/llama-3.1-405b-instruct-turbo,llama,1.0,0.8453174958174847
350,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
350,allenai/olmo-7b,olmo,10.0,0.2946516964096742
350,microsoft/phi-2,phi,8.0,0.5842493973299887
350,qwen/qwen1.5-110b-chat,qwen,2.0,0.767842526875325
350,01-ai/yi-6b,yi,7.0,0.6400594608704304
351,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
351,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
351,deepseek-ai/deepseek-llm-67b-chat,deepseek,6.0,0.725042055452075
351,google/gemma-2-27b,gemma,4.0,0.7570433943977638
351,meta/llama-3-70b,llama,1.0,0.7933654187607483
351,mistralai/mixtral-8x22b,mistral,2.0,0.7781994679340385
351,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
351,microsoft/phi-3-medium-4k-instruct,phi,3.0,0.774517567943956
351,qwen/qwen1.5-7b,qwen,9.0,0.6257777441280399
351,01-ai/yi-6b,yi,8.0,0.6400594608704304
352,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
352,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
352,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
352,google/gemma-7b,gemma,8.0,0.6611956672419421
352,meta/llama-3.3-70b-instruct-turbo,llama,2.0,0.790602761302675
352,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
352,allenai/olmo-7b,olmo,10.0,0.2946516964096742
352,microsoft/phi-3-medium-4k-instruct,phi,3.0,0.774517567943956
352,qwen/qwen1.5-14b,qwen,6.0,0.6864380513233806
352,01-ai/yi-34b,yi,4.0,0.7623282062667585
353,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
353,databricks/dbrx-instruct,dbrx,6.0,0.7410120567563482
353,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
353,google/gemma-2-27b,gemma,5.0,0.7570433943977638
353,meta/llama-3.3-70b-instruct-turbo,llama,2.0,0.790602761302675
353,mistralai/mistral-7b-instruct-v0.3,mistral,9.0,0.5991250371958482
353,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
353,microsoft/phi-3-medium-4k-instruct,phi,3.0,0.774517567943956
353,qwen/qwen1.5-14b,qwen,7.0,0.6864380513233806
353,01-ai/yi-34b,yi,4.0,0.7623282062667585
354,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
354,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
354,deepseek-ai/deepseek-v3,deepseek,1.0,0.8720324162906944
354,google/gemma-7b,gemma,9.0,0.6611956672419421
354,meta/llama-2-70b,llama,7.0,0.6954627064646919
354,mistralai/mixtral-8x7b-32kseqlen,mistral,6.0,0.7172533474856093
354,allenai/olmo-1.7-7b,olmo,10.0,0.5376719988127453
354,microsoft/phi-3-small-8k-instruct,phi,4.0,0.7567775597029733
354,qwen/qwen1.5-72b,qwen,3.0,0.7739168514623904
354,01-ai/yi-large-preview,yi,2.0,0.7932309410233613
355,snowflake/snowflake-arctic-instruct,arctic,7.0,0.676569761285256
355,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
355,deepseek-ai/deepseek-llm-67b-chat,deepseek,6.0,0.725042055452075
355,google/gemma-2-27b,gemma,3.0,0.7570433943977638
355,meta/llama-3.2-90b-vision-instruct-turbo,llama,1.0,0.8026595003973722
355,mistralai/mistral-7b-v0.1,mistral,9.0,0.5657513230766065
355,allenai/olmo-7b,olmo,10.0,0.2946516964096742
355,microsoft/phi-3-small-8k-instruct,phi,4.0,0.7567775597029733
355,qwen/qwen1.5-7b,qwen,8.0,0.6257777441280399
355,01-ai/yi-34b,yi,2.0,0.7623282062667585
356,snowflake/snowflake-arctic-instruct,arctic,8.0,0.676569761285256
356,databricks/dbrx-instruct,dbrx,5.0,0.7410120567563482
356,deepseek-ai/deepseek-llm-67b-chat,deepseek,7.0,0.725042055452075
